No Dosen,Nama Dosen,No Judul,Judul,Skalabilitas dan Analitik Data,Penerapan Kecerdasan Buatan,Penerapan Data Besar,Penerapan Information Retrieval,Penerapan Sistem Pakar,Penerapan Penambangan Data,Penerapan Penambangan Teks,Penerapan Intelijen Bisnis,Penerapan Smart Living,Penerapan Komputasi Awan,Penerapan IoT,Penerapan Keamanan Data,Penerapan Keamanan Cyber,Penerapan Virtualisasi Jaringan,Penerapan Teknologi Jaringan,Penerapan Teknologi Nirkabel,Penerapan IT Forensik pada Jaringan,Penerapan Enkripsi,Penerapan Pengenalan Pola,Penerapan Watermarking pada Citra,Penerapan Kompresi Citra,Penerapan Pengolahan Citra,Penerapan Transformasi Citra,Penerapan Filtering Citra,Penerapan Morfologi Citra Digital,Integrasi Sistem dan Arsitektur,Penerapan Manajemen Informasi,Penerapan Sistem Informasi Geografis,Penerapan Global Professional Practice,Penerapan Sistem Peramalan,Penerapan Sistem Pendukung Keputusan,Penerapan Bisnis Elektronik Sistem Informasi,Penerapan Customer Relationship Management,Penerapan Pembelajaran Elektronik pada Sistem Informasi,Computational Thinking,Pengembangan Game,Multimedia,Penerapan Augmented Reality
19,"Deddy Kusbianto PA, Ir., M.Mkom.",457,PERANCANGAN SUB SISTEM PENJUALAN DAN PEMBELIAN  DI PUSKOP “KARTIKA BHIRAWA ANORAGA”,8.454777601310896e-14,7.884728307432814e-13,5.723810161167776e-11,2.64548423601312e-13,1.6008382218582332e-12,3.805418257816246e-12,6.033809253902802e-13,3.9930423039235935e-13,6.332005143097762e-13,2.7369363106230724e-13,6.408041048399575e-13,8.244083590935112e-12,1.4259634912775512e-12,2.722010998201097e-12,6.31376618829544e-13,5.439898092013833e-13,1.222092544199745e-13,2.2523033858151696e-12,4.716174253090075e-14,6.988543818175545e-13,1.3607413030910127e-12,8.016561832698217e-13,1.1849201874336877e-12,2.762503682780603e-13,2.3316223814564054e-13,7.733456430404036e-13,6.513111477876055e-13,8.916649785776872e-12,4.4569076296565334e-13,2.4408989638674088e-11,2.00625722799042e-12,6.891782070617986e-11,3.8838372958380995e-12,6.289533424831131e-13,5.668717032625063e-13,1.9914076812409202e-13,1.5568587706636254e-12,1.6000278668681748e-12
19,"Deddy Kusbianto PA, Ir., M.Mkom.",458,Sistem Informasi Pergudangan Pada Primkopti “Bangkit Usaha” Kota Malang,4.838025278752211e-20,1.31394571357157e-20,1.5985573975455714e-19,1.2841402499362865e-20,1.637370782933813e-20,5.7473925989013985e-19,6.705461763791363e-20,1.0343376638955509e-20,5.625347908317767e-19,2.7049595627302236e-21,3.718436933720505e-20,6.694489487620369e-20,9.469373628902352e-20,3.709778520936356e-20,1.3397917470060323e-20,1.2128704684334477e-20,3.040432328193578e-20,1.1876017124087759e-19,2.182681995458504e-21,8.612778079503673e-21,3.2033571822148694e-20,1.9376700276789347e-20,6.251204239397248e-20,1.420797445362245e-20,1.2427900263422211e-20,6.778991026301925e-21,1.4983381308912796e-19,4.9308217878848876e-18,3.063090894052353e-20,4.9075640549464e-20,2.0969833137156132e-19,1.6363416761303545e-19,3.392025761328235e-20,3.8722659585308696e-20,9.38033412548963e-20,2.6779701204845277e-21,2.1793674188884398e-20,9.791452653244553e-20
19,"Deddy Kusbianto PA, Ir., M.Mkom.",459,PERANCANGAN SUB SISTEM INFORMASI PENJUALAN DAN PEMBELIAN DI PRIMKOPTI “BANGKIT USAHA”,4.838025278752211e-20,4.2973244269796495e-20,9.040641741977253e-18,1.2841402499362865e-20,8.354485283186379e-20,5.450605474249325e-19,3.31855502319914e-20,2.5536939464142537e-20,3.0961183945464257e-20,1.380172719215067e-20,2.7839114872183483e-20,4.276492497942475e-19,8.839554692921374e-20,1.3656224448651379e-19,3.171902645961808e-20,2.8714216643224385e-20,3.040432328193578e-20,4.379543540624855e-19,2.182681995458504e-21,3.216802780396839e-20,7.583818264991303e-20,4.5873552375076886e-20,6.229933963042563e-20,1.420797445362245e-20,1.2427900263422211e-20,3.631813030287038e-20,1.868914606035819e-19,3.852777880257816e-19,3.063090894052353e-20,3.700160726516398e-18,3.421099201408658e-19,5.756882038343187e-17,4.823197220938468e-19,3.061583982827506e-20,2.6118612972979494e-20,1.0002001270522165e-20,6.699481905410823e-20,7.330644032369464e-20
19,"Deddy Kusbianto PA, Ir., M.Mkom.",460,Perancangan Sistem Informasi Simpan Pinjam Pada KPRI UB,8.454777601310896e-14,2.410826815211927e-13,2.7005534213774254e-13,2.64548423601312e-13,1.6008382218582332e-12,2.676055070887829e-13,2.4439092150548403e-13,6.061202965617526e-13,6.332005143097762e-13,4.086303884726376e-12,6.408041048399575e-13,1.109165985834168e-11,1.4259634912775512e-12,2.722010998201097e-12,2.0972449582626882e-12,5.439898092013833e-13,1.222092544199745e-13,9.122636742507245e-13,4.716174253090075e-14,6.988543818175545e-13,1.3607413030910127e-12,8.016561832698217e-13,1.1849201874336877e-12,2.762503682780603e-13,2.3316223814564054e-13,7.733456430404036e-13,6.513111477876055e-13,1.3534949046699837e-11,4.4569076296565334e-13,7.664392577340634e-13,2.2989383145802212e-12,1.2673938417304215e-12,4.654320210307332e-13,6.289533424831131e-13,5.668717032625063e-13,1.9914076812409202e-13,1.5568587706636254e-12,1.6000278668681748e-12
19,"Deddy Kusbianto PA, Ir., M.Mkom.",461,Sistem Informasi Sisa Hasil Usaha dan Distribusi Pada Pusat Koperasi Angkatan Darat PUSKOPAD,4.8380252787522113e-20,1.31394571357157e-20,1.9174740330656607e-19,3.528394541718039e-20,1.637370782933813e-20,1.0531787312702308e-19,3.693237171242651e-20,1.0343376638955509e-20,1.3077809553979889e-20,8.722931840532737e-21,7.453740085811821e-21,1.2035121840272299e-19,3.5438655434124815e-19,2.5459373764062336e-19,1.3397917470060323e-20,3.91125493087265e-20,1.1014671383268185e-19,1.1241799482337435e-20,2.182681995458504e-21,8.612778079503673e-21,1.4400184171559302e-19,6.085090745285548e-19,1.668023883859195e-20,3.9038835137759005e-20,5.586765461329983e-20,7.300711868477916e-21,2.726915145847794e-19,1.6953335142830917e-20,3.063090894052353e-20,4.9075640549464e-20,3.798146265147715e-18,1.6363416761303545e-19,1.1328113451096508e-20,1.8746837218523607e-19,3.031323190426748e-20,7.358180040279024e-21,8.359852776946043e-20,1.9627317725351428e-20
19,"Deddy Kusbianto PA, Ir., M.Mkom.",462,Pembelian dan Penjualan E-Commerce,8.454777601310896e-14,7.884728307432814e-13,5.723810161167776e-11,2.64548423601312e-13,3.137435334226458e-13,3.805418257816246e-12,6.033809253902802e-13,3.9930423039235935e-13,2.674599185293268e-13,5.364040270419103e-14,1.7157108856829573e-13,3.849041176611227e-12,3.8179235527573344e-13,2.957178629554668e-13,8.055815483255287e-13,2.29777877247016e-13,1.222092544199745e-13,6.030394324437963e-13,4.716174253090075e-14,1.8711366880069606e-13,5.747685762084932e-13,3.386145346069509e-13,3.172545944838616e-13,2.762503682780603e-13,2.3316223814564054e-13,1.4561872819934459e-13,1.7438428027937028e-13,9.687002077193933e-13,4.4569076296565334e-13,1.0310203849504148e-11,5.371621903707875e-13,2.0437306661243247e-10,5.375477625548916e-12,8.024896588685494e-13,2.3944304552001164e-13,5.331863217997922e-14,1.6913632931253593e-13,4.2839694812308673e-13
19,"Deddy Kusbianto PA, Ir., M.Mkom.",463,PERANCANGAN SUB SISTEM INFORMASI PEMINJAMAN DI PUSKOPAD “Kartika Bhirawa Anoraga”,3.235174878804797e-10,1.0326670237453343e-09,1.4714426691892823e-09,1.2007470757625618e-09,7.007471149282874e-09,1.1925675886360891e-09,1.0420926814916821e-09,2.396769995366347e-09,2.863539041147878e-09,1.218794028256368e-09,3.074398900192895e-09,1.4660987211823634e-08,5.7272668165844796e-09,1.2152608029979182e-08,2.8169090038057675e-09,2.3677598913328765e-09,5.305619039529181e-10,4.252282081272095e-09,2.192247237623471e-10,3.257375466405191e-09,5.7639392164860595e-09,3.351205296686349e-09,5.167636133784123e-09,1.2181147855462812e-09,1.0099234201211943e-09,3.5686070030510115e-09,3.1079142931622207e-09,6.511341808872427e-08,1.7000845002049466e-09,3.32010240445532e-09,1.2055504342431846e-08,5.817751411413217e-09,2.227554780478788e-09,2.8507199538525853e-09,2.6409009513763116e-09,8.885805733946618e-10,7.505043559118215e-09,7.475155894703034e-09
19,"Deddy Kusbianto PA, Ir., M.Mkom.",464,Rancang Bangun Sistem Informasi Alumni Studi Kasus di Teknik Informatika Polinema,7.569977144711042e-28,2.6876471040831797e-27,4.411788107875025e-22,4.985950346319912e-24,1.998111632965386e-27,1.9805869046953915e-26,1.7936602774056177e-26,3.891972704697474e-27,5.432274563122487e-24,1.9968304134358143e-24,2.2841626553465647e-25,1.1956589878310981e-24,2.1791163226742712e-24,5.152528002386673e-25,1.6280187664433784e-23,1.4986860003401838e-24,1.1721883895274684e-26,3.6547408763468627e-25,1.814245094889489e-26,2.3478482058834845e-26,4.398556767323496e-25,1.9518513885193566e-26,1.9880647172231185e-26,1.402607456281355e-27,1.1382573377839634e-26,1.7768751151920365e-24,5.8174270662700955e-21,1.0729891975209194e-25,9.305007350523249e-26,1.3598472889382936e-26,6.547410756852488e-23,4.287129902469582e-22,6.345825542807884e-24,6.958424606856192e-23,1.2254360735047431e-24,7.369284073714689e-25,1.5853066187325856e-22,5.623326997016834e-23
19,"Deddy Kusbianto PA, Ir., M.Mkom.",465,Implementasi Inferensi Forward Chaining Metode BFSE Pada test Kepribadian Siswa,2.3091912706673366e-24,2.7462626845199856e-23,5.7904310537336505e-22,1.9329357143950823e-23,1.9904890936053603e-19,6.477665406599797e-23,7.178283211421222e-23,5.38940431387321e-24,4.4250440484903785e-24,1.5450251483341209e-24,1.843482184849835e-23,3.519352603664614e-23,2.293480439722716e-23,6.846753198653705e-24,6.1872680882418635e-24,3.3392532775353396e-23,1.1787421388306132e-23,2.414937810325999e-23,6.693417470698443e-24,4.1035640705146866e-23,1.0379047725000021e-22,5.378544202950123e-23,5.452009106165512e-23,5.959755766678644e-23,2.112406846153208e-23,3.8943716455375265e-24,7.561486819152446e-24,2.7813260215654504e-23,4.5214913945373715e-23,6.732938335909588e-23,8.1716507288777595e-22,1.8807533877105908e-23,3.9202036339187275e-24,1.068892486396023e-22,7.633611067981013e-23,6.962636914958473e-24,5.824657076651613e-23,1.9792911275728692e-23
19,"Deddy Kusbianto PA, Ir., M.Mkom.",466,Perancangan Sistem Informasi Penjualan Langsung Sebagai Pendukung Perdagangan Online di PT Teknomart Group,8.573887130014625e-34,1.8504995304316198e-34,1.072490810295884e-32,1.0673773906118385e-33,2.2754337998601014e-34,2.486736238712896e-32,6.87693608690866e-34,4.106320675462532e-33,1.457793121177722e-33,3.985190768572458e-33,6.018396764829558e-34,4.8336315470322624e-32,3.3968341955066727e-34,3.2170524711577474e-32,9.463273610404664e-33,4.1738048852878215e-34,6.37752508730787e-35,2.4171966922103756e-33,4.675108690015509e-36,1.2442748758553823e-33,2.3556600520089374e-34,1.5021414291876295e-34,9.676494814741656e-34,5.627584759546882e-34,3.5308303164156783e-35,2.67309908001095e-32,7.765622598034744e-32,2.5133813533164618e-33,1.4468129456373757e-34,1.4780169727251834e-32,3.409205605753709e-31,9.474035287941293e-32,3.041804993361874e-31,1.6002045912253338e-33,1.245939790348085e-34,1.8255738650451462e-34,5.881850188605207e-34,9.501619828335235e-33
19,"Deddy Kusbianto PA, Ir., M.Mkom.",467,Rancang Bangun Aplikasi Perkiraan Penjualan pada CV Mula Jaya Nofina Menggunakan Analisa Forecasting,1.531681922507405e-67,1.9596237948950282e-66,4.3291613067018154e-62,3.8714776532512437e-63,1.007137397404335e-65,1.5857282259073544e-61,4.686501599161088e-66,2.884232658326311e-65,3.034019117523025e-63,2.2704113940516473e-64,3.621493133434136e-63,6.989355659819469e-59,7.57773723230848e-65,2.4097816012381153e-63,1.0311239189306492e-65,1.5934470345041315e-66,3.495117031658301e-66,2.337921267913415e-61,4.614179822285688e-69,1.899200429318029e-64,2.1512918603504273e-62,6.407695647314585e-67,1.268320400742683e-63,4.004662281150541e-67,3.170118889663817e-66,1.980645142711874e-65,1.3722785397032202e-62,2.249711430855201e-64,5.682295076736378e-66,8.540077970902482e-59,6.483098105471466e-64,6.965935444656297e-56,1.409095494212452e-59,7.455990082040244e-64,3.146806894197456e-64,8.004031467509446e-63,2.0704164558449273e-62,6.347625091500641e-63
19,"Deddy Kusbianto PA, Ir., M.Mkom.",468,Implementasi AHP Pada Aplikasi Sistem Pendukung Keputusan Perekrutan Karyawan di PT Yamaha Musical Product Indonesia,5.694451405338986e-31,4.927654701721284e-30,7.110671675198019e-29,7.51316350420887e-29,9.637535216505992e-31,6.226294651491764e-29,4.39715676826235e-30,4.58145613209776e-30,4.876752585237897e-30,4.0007754571417056e-29,2.6678806399127563e-31,1.8102512740877064e-29,3.652852870924091e-31,6.530275399158085e-30,6.832053948559448e-29,6.776024970328092e-31,2.5340020836510357e-30,3.301545720409417e-30,5.451995269846915e-32,5.873436118841481e-31,2.4956553829535903e-30,5.263031305655772e-31,6.441744562008567e-30,4.143866668811779e-31,4.53985513216617e-31,5.6737635184407414e-30,5.646680909294452e-29,1.0052897466512702e-29,5.518858517970943e-31,4.192365205749504e-30,5.0103065069195917e-23,1.0669130173603602e-29,4.5668032731296746e-29,6.653217834765773e-30,2.595616422243001e-30,2.2854447841297288e-30,3.6008723636881e-30,2.8578107015390533e-29
19,"Deddy Kusbianto PA, Ir., M.Mkom.",469,Penggunaan TST pada implementasi sandi morse sandi paku dan sandi rumput,5.774455532568971e-21,1.31394571357157e-20,9.096443513030976e-21,1.2841402499362865e-20,1.637370782933813e-20,1.3474700959105658e-20,1.3441338399315523e-20,1.0343376638955509e-20,5.048555310065995e-19,2.7049595627302236e-21,7.453740085811821e-21,2.6772431190154283e-20,2.3667326873673972e-20,1.4836051407081916e-20,1.3397917470060323e-20,1.2128704684334477e-20,6.483957470572823e-21,6.061248174934167e-18,3.3061703635560616e-19,8.612778079503673e-21,3.2033571822148694e-20,2.935043782463739e-18,1.668023883859195e-20,1.420797445362245e-20,1.2427900263422211e-20,2.2639326713087244e-21,7.658545359129413e-21,1.6953335142830917e-20,3.063090894052353e-20,1.7252328364054843e-20,5.972670903678208e-21,9.296748055348131e-21,3.982349100600804e-21,1.2931938368851651e-20,1.1032338003494659e-20,2.6779701204845277e-21,5.8743957810890324e-18,1.9627317725351428e-20
19,"Deddy Kusbianto PA, Ir., M.Mkom.",470,Pengembangan E-Learning di Politeknik Negeri Malang,5.774455532568971e-21,3.0227487623295377e-20,1.0713183015439694e-19,2.954180915589063e-20,3.766792232331748e-20,1.3474700959105658e-20,6.705461763791363e-20,1.0343376638955509e-20,8.110923765974209e-20,1.32173189723559e-19,2.3504430478523616e-19,6.159031717120988e-20,3.6033777545245086e-19,1.108650732741854e-19,1.3397917470060323e-20,9.125565168621556e-20,2.3348895160605336e-20,2.5861902147567254e-20,2.182681995458504e-21,8.612778079503673e-21,3.2033571822148694e-20,1.9376700276789347e-20,3.837310079399112e-20,1.420797445362245e-20,1.2427900263422211e-20,2.3806625448336833e-18,2.9375470208378522e-18,1.840435207822557e-18,7.04667941245002e-20,3.9689199995944723e-20,6.048924545245818e-19,2.1387286695133756e-20,4.294049615090101e-20,1.234163641196484e-16,1.4923963684675487e-18,4.817207502000561e-19,5.3659189678859666e-17,9.688086074947245e-19
19,"Deddy Kusbianto PA, Ir., M.Mkom.",471,Studi Pengaruh Penerapan E-Learning di Polinema,4.217823124654339e-13,4.713839074012669e-13,4.253033349125407e-11,1.275418650788435e-12,3.137435334226458e-13,2.676055070887829e-13,2.4439092150548403e-13,1.6173253863391718e-13,2.0559518461006554e-12,3.2485798273240227e-12,1.0045103074474816e-12,5.161102486918458e-13,1.4759470274012535e-12,1.5725267201626992e-12,3.83337008774721e-12,1.7662917625815087e-12,3.556971261263235e-13,4.775819914891831e-13,6.808304647151549e-13,5.602825109483063e-13,1.6728972917427046e-12,3.386145346069509e-13,3.172545944838616e-13,2.762503682780603e-13,4.558972307011497e-13,2.871670976963188e-12,5.6717104999916734e-12,1.891605075217264e-12,4.4569076296565334e-13,6.330003195881155e-13,7.538854115247976e-12,5.0692729341173636e-12,5.236875324924201e-12,6.234466964347624e-10,2.0867962210073363e-12,1.551869727494464e-13,4.9730229418645836e-11,3.293067242375813e-12
19,"Deddy Kusbianto PA, Ir., M.Mkom.",472,PENCARIAN JALUR TERPENDEK UNTUK PENJEMPUTAN BARANG KIRIMAN PELANGGAN MITRA STUDI KASUS PADA KANTOR POS MALANG,4.952771191442625e-132,1.460886342345166e-128,2.4182566035589653e-120,8.191246438608016e-125,2.1702859689843317e-133,1.1472838474357674e-128,3.947779632068396e-128,2.208017610533536e-127,9.372553272226209e-127,2.3779173400809558e-129,2.2130345562778848e-129,3.2310255519943537e-133,1.8968622825063736e-128,9.305967266208826e-130,1.153723971118719e-126,6.591749777815941e-126,2.6681127654347283e-129,1.3832901768259868e-132,2.8440380246258854e-128,1.6301526435384781e-134,1.7302266819295225e-126,1.0707308649603899e-132,2.480359354702036e-133,1.5017109479945064e-133,1.707996215026386e-132,2.5483250058538513e-125,5.212777072853092e-122,6.781383418390074e-118,1.2688138348027837e-129,9.017409190266237e-128,2.129720969996657e-122,1.9513758781228118e-126,1.283690349535766e-122,1.4416855208453955e-128,2.485521873365001e-131,1.4603323659035943e-131,2.746645328263744e-126,4.844131579218993e-127
19,"Deddy Kusbianto PA, Ir., M.Mkom.",473,ANALISIS KESIAPAN PT POS INDONESIA SEBAGAI PENJAMIN KEPERCAYAAN PADA PROSES PERDAGANGAN ELEKTRONIK BAGI PRODUK INDONESIA,2.0664510202353107e-47,7.314530696434873e-48,1.9906874353937072e-47,1.8344302509451023e-45,2.5679264446204453e-49,1.697079771324364e-44,1.7118315625725927e-45,8.096811383510727e-47,1.5176464415530768e-44,1.4256912795778305e-46,4.992364872461565e-48,5.988692054296833e-47,1.4126050614505223e-47,7.722295207311854e-46,6.201728303460818e-44,6.8303582491152105e-49,1.4958116819628266e-46,4.0839954949879917e-48,3.439219142044688e-49,2.0372751396271933e-48,6.534333494674796e-49,1.8528927557272995e-48,9.340571021347124e-48,9.781666643185586e-48,2.120813427347555e-49,5.832696955120528e-48,4.894214751764305e-45,3.1013452732497797e-47,5.519408205025605e-48,4.8902354664453906e-48,1.012544112064537e-46,2.5894157152963664e-43,3.772486981975582e-46,1.7069105892599777e-44,6.990635284585721e-46,1.9029829947292911e-47,1.1154401077743946e-47,4.2476915365890156e-45
21,"Dian Hanifudin Subhi, S.Kom., M.Kom.",474,Implementasi Sentimen Analisis Komentar Channel Video Pelayanan Pemerintah Di Youtube Menggunakan Algoritma Naïve Bayes,3.056917203882962e-38,2.5970976338498636e-37,8.034507085839024e-34,9.800784508659092e-35,3.0304889443016012e-37,1.4451987372413096e-35,1.2395416307881977e-30,1.9185876721800723e-37,4.0445059894760607e-36,3.805842987335863e-37,2.9322405113053387e-39,2.321638980412623e-36,2.1695960386328136e-36,1.9718896608523784e-36,3.217462870094115e-37,2.5065010257911614e-38,8.852150126617966e-38,2.9840651468525033e-37,4.202191220632443e-38,1.4911345518669346e-37,9.587979549428707e-37,1.3054748934010627e-37,8.095303998433097e-38,6.152381101607036e-37,1.1753909022142408e-35,9.477989507138345e-39,3.3770136941273553e-37,2.264098749126243e-37,1.7869954514695795e-37,1.1310427691284509e-38,5.505440621018002e-37,3.5972026008030065e-37,3.8679101127671815e-37,2.228502244720026e-37,1.623001160623083e-38,5.8643119685100595e-39,1.4670900688245441e-37,1.237451360638773e-37
21,"Dian Hanifudin Subhi, S.Kom., M.Kom.",475,Sistem Pendukung Keputusan Penentuan Prioritas Perbaikan Jalan Rusak Dengan Metode Multifactor Evaluation Process MFEPStudi Kasus Kabupaten Bojonegoro,5.951208739926693e-38,4.854177436891877e-37,4.277690801989496e-32,9.530095985283724e-37,8.619865047465286e-37,1.9494585990532258e-36,1.0639423525754381e-36,1.1830032293471552e-37,2.8896310271778332e-36,7.177934008734352e-38,9.231632678704297e-39,5.790695388049147e-37,3.8076571315194464e-37,1.2463030518475354e-37,1.4327898694085591e-36,1.0444369192124663e-35,1.0335747948213553e-37,2.4436565688610845e-37,4.188549741472383e-37,8.694341698009308e-38,2.8566132390198796e-36,2.0650854690094498e-36,9.847075157352081e-37,1.0300280632286837e-36,2.814179777984083e-37,1.924335984321069e-36,1.8753615693441402e-36,3.405773279624925e-34,3.7929359719000515e-38,5.700328897968957e-36,2.8025069055206173e-28,2.9785484907387655e-37,1.243363215246065e-35,2.0249240579875482e-37,3.282798650327937e-38,9.716715314136861e-39,1.1993409213810053e-37,6.53187301611203e-37
21,"Dian Hanifudin Subhi, S.Kom., M.Kom.",476,Simulasi Pembelajaran Berternak Burung Puyuh Menggunakan Metode Finite State Machine Berbasis Android,9.108503438413949e-34,3.1084918924909164e-29,2.073091313608803e-34,2.9317809470176793e-33,1.0521368637405394e-32,1.8647752676902215e-33,5.116508870981557e-32,2.14051281815591e-34,3.243723541859336e-34,3.8246952709393195e-34,9.907348231538654e-32,3.7448646155432136e-33,7.748063009907509e-33,3.3227467875650303e-32,2.7251076518260283e-34,1.0862684867550139e-33,5.810024082910368e-33,1.453373322618427e-33,9.873344862133062e-34,6.923960928147607e-33,3.353557040021659e-33,7.3625131065430884e-34,1.1356832499164348e-33,6.95140217387847e-34,1.506310277181028e-32,1.031152127341202e-34,8.594547380266416e-34,4.256157477027596e-32,1.4542824987579853e-33,2.636939323191933e-33,4.848581508714088e-33,7.372224695624803e-34,4.782362335272767e-34,4.8792898837409266e-32,9.97040032290046e-34,3.0299213065922828e-33,4.635447236774058e-31,1.5557102293159307e-31
21,"Dian Hanifudin Subhi, S.Kom., M.Kom.",477,Pengembangan Analisis Sentimen Pada Twitter Untuk Layanan Ojek Online Menggunakan Rule Based,4.229224480568042e-59,3.4896549843604508e-59,5.153106663303861e-58,1.0436618013009116e-54,7.90951405383767e-58,1.323119342293477e-57,1.1993624848263497e-53,2.453133000690286e-57,2.3043735391266696e-56,1.78011592681699e-56,2.7854997924816938e-58,5.417880641129334e-59,8.5701279937054e-58,8.270597497804346e-57,1.4167453963490347e-58,8.169495186485023e-57,3.60975536388522e-57,1.1783101650603489e-59,2.9687347487175327e-60,2.7478188335246823e-58,1.8176754883516775e-59,2.9642440003676276e-59,8.132431599834176e-60,5.006771217492241e-59,5.517702870672791e-60,6.193588462010903e-57,2.9929230760939053e-56,6.043618373219504e-58,3.1947658781113245e-56,9.059116844695012e-60,2.6421343755812097e-59,4.1696739292789234e-55,2.228217116160856e-53,2.08374069895512e-54,6.645920204161466e-59,3.1700253448389253e-56,6.9411335444807495e-56,4.14145344671361e-58
